a0,C0,C3,C1,p0,C2,a1
http://dbpedia.org/resource/Cristo_Rey_Jesuit_High_School_(Baltimore),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,420 South Chester Street
http://dbpedia.org/resource/Crowley's_Ridge_Academy,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,606 Academy Drive
http://dbpedia.org/resource/Crossroads_Christian_Academy,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,Omar Torrijos Herrera Ave.
http://dbpedia.org/resource/Cuba-Rushford_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,5476 Route 305 North
http://dbpedia.org/resource/Crow_Middle/High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,25863 Crow Road
http://dbpedia.org/resource/Crossett_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,301 West 9th Street
http://dbpedia.org/resource/Hendrick_Hudson_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2166 Albany Post Road
http://dbpedia.org/resource/Crofton_House_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,3200 West 41st Avenue
http://dbpedia.org/resource/Crowell_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,400 E Logan St.
http://dbpedia.org/resource/Crystal_Springs_Uplands_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,400 Uplands Drive
http://dbpedia.org/resource/Crossroads_Charter_Academy,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,215 N. State St.
http://dbpedia.org/resource/Cuba_High_School_(Illinois),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,20325 North IL State Route 97
http://dbpedia.org/resource/Crossroads_Christian_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2380 Fullerton Ave
http://dbpedia.org/resource/David_Crockett_High_School_(Austin_Texas),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,5601 Manchaca Road
http://dbpedia.org/resource/Crown_Point_Central_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2758 Main Street
http://dbpedia.org/resource/Cumby_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,303 Sayle Street
http://dbpedia.org/resource/Dallas_School_District,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2000 Conyngham Avenue
http://dbpedia.org/resource/Kentucky_Country_Day_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,4100 Springdale Road
http://dbpedia.org/resource/Dalton_L._McMichael_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"6845NC Highway 135, Mayodan, NC 27027"
http://dbpedia.org/resource/Dag_Hammarskjold_Middle_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,106 Pond Hill Road
http://dbpedia.org/resource/Dallastown_Area_School_District,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,700 New School Lane
http://dbpedia.org/resource/Cupertino_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,10100 Finch Avenue
http://dbpedia.org/resource/Dallas_High_School_(Dallas_Pennsylvania),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2000 Conyngham Avenue
http://dbpedia.org/resource/Dalziel_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,Crawford Street
http://dbpedia.org/resource/Dallas_High_School_(Oregon),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1250 SE Holman Avenue
http://dbpedia.org/resource/Dahin_Sheli_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,Norrip Village
http://dbpedia.org/resource/Dalton_High_School_(Ohio),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,177 Mill Street North
http://dbpedia.org/resource/Cumberland_Valley_School_District,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,6746 Carlisle Pike
http://dbpedia.org/resource/Dallas_Christian_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1515 Republic Parkway
http://dbpedia.org/resource/Dallastown_Area_Middle_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,700 New School Lane
http://dbpedia.org/resource/Hugh_M._Cummings_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2200 North Mebane St.
http://dbpedia.org/resource/Danville_Area_School_District,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,600 Walnut Street
http://dbpedia.org/resource/Palmerston_North_Girls'_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,Palmerston North4410
http://dbpedia.org/resource/Hudson_High_School_(Ohio),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2500 Hudson-Aurora Road
http://dbpedia.org/resource/El_Capitan_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,10410 Ashwood Street
http://dbpedia.org/resource/The_Academy_@_Shawnee,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,4001 Herman St.
http://dbpedia.org/resource/Darnall_Works,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"Darnall Road,Darnall"
http://dbpedia.org/resource/Danville_High_School_(Ohio),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,10 West Rambo Street
http://dbpedia.org/resource/Laurier_Macdonald_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"7355, boul. Viau"
http://dbpedia.org/resource/Westwood_High_School_(Mesa_Arizona),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,945 West Rio Salado Parkway
http://dbpedia.org/resource/Taylor_High_School_(North_Bend_Ohio),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,56 Cooper Road
http://dbpedia.org/resource/Dapdap_Elementary_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,Dapdap
http://dbpedia.org/resource/Darlington_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1014 Cave Spring Rd SW
http://dbpedia.org/resource/Palmerston_North_Girls'_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,Fitzherbert Avenue
http://dbpedia.org/resource/Danville_High_School_(Illinois),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,202 E. Fairchild
http://dbpedia.org/resource/Newton_Country_Day_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,785 Centre Street
http://dbpedia.org/resource/Thomas_Carr_College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,35 Thomas Carr Drive
http://dbpedia.org/resource/Totara_College_of_Accelerated_Learning,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"Dannevirke,"
http://dbpedia.org/resource/The_Dalles_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,220 E. 10th Street
http://dbpedia.org/resource/Dante_Alighieri_Academy,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,60 Playfair Avenue
http://dbpedia.org/resource/Dan_Knott_Junior_High,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1434-80 Street
http://dbpedia.org/resource/Danville_New_Tech_High,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,202 E. Fairchild
http://dbpedia.org/resource/Rancho_Alamitos_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,11351 Dale Street
http://dbpedia.org/resource/Vegan_Treats_Bakery,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"1444 Linden Street, Bethlehem, Pennsylvania"
http://dbpedia.org/resource/Danville_High_School_(Arkansas),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,201 East 11th Street
http://dbpedia.org/resource/Palmerston_North_Girls'_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,New Zealand
http://dbpedia.org/resource/Swainsboro_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,689 South Main Street
http://dbpedia.org/resource/Franklin_K._Lane_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,999Jamaica Avenue
http://dbpedia.org/resource/Totara_College_of_Accelerated_Learning,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,New Zealand
http://dbpedia.org/resource/Northwestern_High_School_(Baltimore_Maryland),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,6900 Park Heights Avenue
http://dbpedia.org/resource/Western_High_School_(Anaheim_California),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,501 South Western Avenue
http://dbpedia.org/resource/Dante_Alighieri_Academy,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,50 Ameer Avenue
http://dbpedia.org/resource/Paulding_County_School_District,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,522 Hardee Street
http://dbpedia.org/resource/Danville_High_School_(Pennsylvania),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,600 Walnut Street
http://dbpedia.org/resource/Miami_Coral_Park_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,8865 SW 16th St
http://dbpedia.org/resource/Darrouzett_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,102 Kansas Ave
http://dbpedia.org/resource/Richmond_Senior_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,838 North US Highway 1 28379
http://dbpedia.org/resource/Dayton_High_School_(Oregon),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,801 Ferry Street
http://dbpedia.org/resource/Wexford_Collegiate_School_for_the_Arts,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1176 Pharmacy Avenue
http://dbpedia.org/resource/Danvers_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,60 Cabot Road
http://dbpedia.org/resource/Dana_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"Naz alley, Aghdasieh Street"
http://dbpedia.org/resource/Danville_High_School_(Kentucky),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,203 E. Lexington Ave.
http://dbpedia.org/resource/Hackensack_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,First & Beech Streets
http://dbpedia.org/resource/Watson_Chapel_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,4000 Camden Road
http://dbpedia.org/resource/Totara_College_of_Accelerated_Learning,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"3 Ruahine Street,"
http://dbpedia.org/resource/Sweetwater_High_School_(National_City_California),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2900 Highland Ave.
http://dbpedia.org/resource/Spingarn_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2500 Benning Road Northeast
http://dbpedia.org/resource/Phoenix_Hebrew_Academy,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"515 E Bethany Home Road, Phoenix, Arizona 85012"
http://dbpedia.org/resource/Maryvale_High_School_(Phoenix_Arizona),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,3415 North 59th Avenue
http://dbpedia.org/resource/Dunbar_Vocational_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,3000 S. Dr. Martin Luther King Jr. Drive
http://dbpedia.org/resource/David_Oppenheimer_Elementary_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2421 Scarboro Avenue
http://dbpedia.org/resource/De_Queen_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1400 High School Drive
http://dbpedia.org/resource/Datong_High_School_(Taipei),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"No.167, Changchun Rd., Zhongshan Dist."
http://dbpedia.org/resource/École_secondaire_publique_De_La_Salle,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,501 Old St-Patrick Street
http://dbpedia.org/resource/Jacksonville_High_School_(North_Carolina),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1021 Henderson Drive
http://dbpedia.org/resource/Pius_X_High_School_(Downey_California),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,7851 Gardendale Street
http://dbpedia.org/resource/De_La_Salle_North_Catholic_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,7528 North Fenwick Avenue
http://dbpedia.org/resource/Essex_High_School_(Virginia),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,833 High School Circle
http://dbpedia.org/resource/David_Prouty_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,302 Main Street
http://dbpedia.org/resource/Newport_Harbor_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,600 Irvine Avenue
http://dbpedia.org/resource/Darrow_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,110 Darrow Road
http://dbpedia.org/resource/Rolla_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,900 Bulldog Run
http://dbpedia.org/resource/Kelso_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1904 Allen Street
http://dbpedia.org/resource/James_Logan_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1800 H Street
http://dbpedia.org/resource/De_Leon_High_School_(Texas),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,200 West Manchaca Avenue
http://dbpedia.org/resource/Dater_High_School_(Cincinnati_Ohio),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,2145 Ferguson Road
http://dbpedia.org/resource/River_Bluff_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,320 Corley Mill Road
http://dbpedia.org/resource/De_Roman_Montessori_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"119 Rosal St., De Roman Subdivision, Daang Amaya"
http://dbpedia.org/resource/St._Edward_Central_Catholic_High_School_(Elgin_Illinois),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,335 Locust Street
http://dbpedia.org/resource/Oak_Grove_High_School_(North_Little_Rock_Arkansas),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,10025 Oakland Drive
http://dbpedia.org/resource/De_La_Salle_College_(Toronto),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,131 Farnham Avenue
http://dbpedia.org/resource/East_High_School_(Cleveland_Ohio),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,1349 East 79th Street
http://dbpedia.org/resource/Dauha_Al-Uloom_International_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,"Sahafa Street, Azeeziya"
http://dbpedia.org/resource/David_Posnack_Jewish_Day_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,5890 South Pine Island Road
http://dbpedia.org/resource/Gheorghe_Lazăr_National_College_(Bucharest),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,Regina Elisabeta Boulevard no. 48
http://dbpedia.org/resource/Dilworth_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/address,http://dbpedia.org/ontology/Organisation,New Zealand
