a1,C0,C1,C2,p0,a0
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Hamilton_Central_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Douglas_West_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Symington_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Carstairs_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Uddingston_West_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Crawford_(South_Lanarkshire)_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Kirkhill_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Auchlochan_Platform_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Ryeland_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Burnside_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/East_Kilbride_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Alton_Heights_Junction_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Rutherglen_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Newton_(Lanark)_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Uddingston_East_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Abington_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Lanark_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Auchenheath_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Drumclog_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Uddingston_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Elvanfoot_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/River_Clyde
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Strathaven_Central_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Beattock_Summit
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Hamilton_West_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Cambuslang_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Thorntonhall_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/district,http://dbpedia.org/resource/Chatelherault_railway_station
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Waterfoot_East_Renfrewshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/county,http://dbpedia.org/resource/Carluke_High_School
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Larkhall
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/lieutenancyArea,http://dbpedia.org/resource/Meikle_Earnock
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Carluke
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Rutherglen
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Nerston_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Auchengray
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Carstairs_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Sandford_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/East_Kilbride
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/county,http://dbpedia.org/resource/Hamilton_Grammar_School
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Blantyre_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Biggar_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Jackton
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/territory,http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Motherwell
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Caldermill
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Meikle_Earnock
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Black_Hill_(South_Lanarkshire)
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/county,http://dbpedia.org/resource/Calderside_Academy
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Elvanfoot
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Auchinraith
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/New_Lanark
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/county,http://dbpedia.org/resource/Strathaven_Academy
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Leadhills
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Lanark
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Owenstown
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Fernhill_Scotland"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Chapelton_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Yieldshields
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Uddingston
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/state,http://dbpedia.org/resource/South_Lanarkshire_College
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Blackwood_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Newton_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Lesmahagow
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/county,http://dbpedia.org/resource/Calderglen_High_School
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Douglas_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Auchenheath
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Dalserf
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/county,http://dbpedia.org/resource/Lanark_Grammar_School
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Allanton_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Cambuslang
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Kilncadzow
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/territory,http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Glasgow
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Braidwood_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Tarbrax
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Ashgill
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/county,http://dbpedia.org/resource/Uddingston_Grammar_School
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Earnock
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Strathaven
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/mouthPlace,http://dbpedia.org/resource/River_Nethan
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Hamilton_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Rosebank_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Boghead
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Bothwell
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Birniehill
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Roberton_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Forth_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/county,"http://dbpedia.org/resource/Claremont_High_School_East_Kilbride"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Law_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Abington_South_Lanarkshire"
http://dbpedia.org/resource/South_Lanarkshire,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/councilArea,"http://dbpedia.org/resource/Auldhouse_South_Lanarkshire"
http://dbpedia.org/resource/Society_of_Jesus,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,"http://dbpedia.org/resource/St._Aloysius_Church_(Washington_D.C.)"
http://dbpedia.org/resource/Society_of_Jesus,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Baluarte_de_San_Diego
http://dbpedia.org/resource/Society_of_Jesus,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,http://dbpedia.org/resource/Our_Lady_of_Light_Parish_Church
http://dbpedia.org/resource/Society_of_Jesus,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/architect,"http://dbpedia.org/resource/Sant'Ignazio_Church_Rome"
http://dbpedia.org/resource/Australian_wine,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/WineRegion,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/wineRegion,http://dbpedia.org/resource/Barbera
http://dbpedia.org/resource/Australian_wine,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/WineRegion,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/wineRegion,http://dbpedia.org/resource/Pedro_Ximénez
http://dbpedia.org/resource/Viola_caipira,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Stones_Grow_Her_Name
http://dbpedia.org/resource/Batavian_Republic,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/territory,http://dbpedia.org/resource/French_Revolutionary_Wars
http://dbpedia.org/resource/Dnipropetrovsk,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/place,http://dbpedia.org/resource/Ekaterinoslav_Bolshevik_Uprising
http://dbpedia.org/resource/Dnipropetrovsk,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Near-Dnipro_Railways
http://dbpedia.org/resource/Dnipropetrovsk,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Dniproavia
http://dbpedia.org/resource/Dnipropetrovsk,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/resource/Dnyprovsko-Orylsky_Nature_Reserve
http://dbpedia.org/resource/Dnipropetrovsk,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Yuzhmashavia
http://dbpedia.org/resource/Dnipropetrovsk,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Yuzhnoye_Design_Office
http://dbpedia.org/resource/Dnipropetrovsk,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/Operation_Command_East
http://dbpedia.org/resource/Dnipropetrovsk,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/garrison,http://dbpedia.org/resource/6th_Army_Corps_(Ukraine)
http://dbpedia.org/resource/Dnipropetrovsk,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/populationPlace,http://dbpedia.org/resource/History_of_the_Jews_in_Ukraine
http://dbpedia.org/resource/Bass_guitar,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Asylon
http://dbpedia.org/resource/Bass_guitar,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Trilateral_Progression
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Hellalive
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Europe_2009
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Fly_the_Flags
http://dbpedia.org/resource/Brixton_Academy,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/resource/Space_Ritual
