a1,C0,C2,C1,p0,a0
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Gustavo_Moreno_Ramos
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Luis_Ernesto_Olascoaga
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Juan_Alvarado_Marín
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Jaime_Larrazabal_Bretón
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Rafael_Figueroa
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Javier_López_Zavala
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Jorge_Carlos_Ramírez_Marín
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/José_Enrique_Reina_Lizárraga
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Marco_Antonio_Torres_Hernández
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Óscar_Rangel_Miravete
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Marcelo_Garza_Ruvalcaba
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Julio_César_Córdova_Martínez
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Ignacio_Flores_(Mexican_footballer)
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/José_Luis_Íñiguez_Gámez
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Juan_José_García_Ochoa
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Guillermo_del_Valle
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Luis_Manuel_Arias_Pallares
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Juan_Carlos_Núñez_Armas
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Joaquin_Murrieta
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Lourdes_Grobet
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Marcos_Villasana
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Gilberto_Bosques_Saldívar
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/José_Guadalupe_Vera_Hernández
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/María_Ceseñas_Chapa
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Juan_Manuel_Villanueva_Arjona
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Iris_Vianey_Mendoza
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/José_Martínez_González
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Horacio_Biebrich
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Ramón_Merino_Loo
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Laura_Elena_Martínez_Rivera
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Hans_Friessen
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/María_García_Velasco
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Óscar_Alvarado_Cook
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Roberto_Carlos_Juárez
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Juana_Leticia_Herrera_Ale
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Humberto_Lepe_Lepe
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/José_Luis_Medina_Lizalde
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Marco_Alonso_Vela
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Juan_Cirerol
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Jacbern
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Luis_Arrieta
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/José_Víctor_Sánchez_Trujillo
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Ismael_Estrada_Colín
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Leticia_Gutiérrez_Corona
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Jorge_Iván_Estrada
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/José_Arturo_Salinas_Garza
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Patricia_Jiménez_Case
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Mario_Moreno_Arcos
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Sergio_Peña_Solís
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Miguel_Vázquez
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Roberto_López_Rosado
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Vicenta_Chávez_Orozco
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Miriam_(TV_personality)
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Lisset
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Rosa_María_Avilés_Nájera
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Tavo_Álvarez
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Miguel_Angel_Villagómez_Valle
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Víctor_Manuel_Manríquez
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Rodolfo_González_(boxer)
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Marcela_Vieyra_Alamilla
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Raúl_Homero_González_Villalva
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Yuliana_Peniche
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Omar_Niño_Romero
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Rubén_Camarillo_Ortega
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/María_del_Carmen_Mendoza_Flores
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Stukita
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Miguel_Ángel_Rangel
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Margarita_Saldaña_Hernández
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Pedro_Vázquez_González
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Valerio_González_Schcolnik
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Rafael_Morgan_Álvarez
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Mónica_Fernández_Balboa
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Silvia_Pérez_Ceballos
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Manuel_Dondé
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Salvador_Romero_Valencia
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Ricardo_Moreno
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Silvia_Salgado
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Pablo_Cruz_Guerrero
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Sergio_Álvarez_Mata
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Mario_Enrique_del_Toro
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Súper_Nova
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Odilón_Romero_Gutiérrez
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Marisol_Urrea_Camarena
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Roberto_Aguilar_Hernández
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Víctor_Hermosillo_y_Celada
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Ricardo_Bernal
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Manuel_Minjares_Jiménez
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Sonia_Rincón_Chanona
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Lilia_Aragón
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Rocío_Chaveste
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Úrsula_Murayama
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Martín_Enrique_Castillo_Ruz
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Xavier_Martínez
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Radamés_Treviño
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Mauricio_Ortiz_Proal
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Sabino_Bautista_Concepción
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Noé_Barrueta
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Salvador_Barajas_del_Toro
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Uriel_Flores_Aguayo
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Penélope_Menchaca
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Manny_Guzman
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Rosalina_Mazari
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Rogelio_Díaz_Brown
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/María_Rodríguez_de_Alba
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Salim_Chartouni
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Miguel_Álvarez_Santamaría
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Pedro_Cabrera_Rivero
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Julisa_Mejía_Guardado
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Osvaldo_Lucas
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Sebastián_De_la_Rosa_Peláez
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Mario_Alberto_Salazar_Madera
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Vicente_Mijares
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Moctezuma_Serrato
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Mariano_Quihuis
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/René_Arce_Islas
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Verónica_Juárez_Piña
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Ricardo_Sánchez_Gálvez
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Manuel_Garnica
http://dbpedia.org/resource/Mexico,http://dbpedia.org/ontology/Person,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Silbestre_Álvarez_Ramón
